RPT_DATE,RPT_YR,GEOGRAPHY,SVC_DESC,AMOUNT,AMOUNT_ANNOT,AMOUNT_TYPE
4/30/2021,12MO,San Luis Obispo,MEDICATION_SUPPORT_SVCS,18254.1,,MINUTES
4/30/2021,12MO,San Luis Obispo,MEDICATION_SUPPORT_SVCS,189225.82,,DOLLARS
4/30/2021,12MO,San Luis Obispo,MENTAL_HEALTH_SVCS,136,,BENEFICIARIES
4/30/2021,12MO,San Luis Obispo,MENTAL_HEALTH_SVCS,170642.85,,MINUTES
4/30/2021,12MO,San Luis Obispo,MENTAL_HEALTH_SVCS,958146.72,,DOLLARS
4/30/2021,12MO,San Luis Obispo,TFC,,1,BENEFICIARIES
4/30/2021,12MO,San Luis Obispo,TFC,,1,DAYS
4/30/2021,12MO,San Luis Obispo,TFC,,1,DOLLARS
4/30/2021,12MO,San Luis Obispo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,San Luis Obispo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
4/30/2021,12MO,San Luis Obispo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
4/30/2021,12MO,San Mateo,ALL,61,,BENEFICIARIES
4/30/2021,12MO,San Mateo,ALL,841960.99,,DOLLARS
4/30/2021,12MO,San Mateo,CASE_MANAGEMENT/BROKERAGE,35,,BENEFICIARIES
4/30/2021,12MO,San Mateo,CASE_MANAGEMENT/BROKERAGE,19150.2,,MINUTES
4/30/2021,12MO,San Mateo,CASE_MANAGEMENT/BROKERAGE,105212.2,,DOLLARS
4/30/2021,12MO,San Mateo,CRISIS_INTERVENTION,,1,BENEFICIARIES
4/30/2021,12MO,San Mateo,CRISIS_INTERVENTION,,1,DOLLARS
4/30/2021,12MO,San Mateo,CRISIS_INTERVENTION,,1,MINUTES
4/30/2021,12MO,San Mateo,CRISIS_STABILIZATION,,1,BENEFICIARIES
4/30/2021,12MO,San Mateo,CRISIS_STABILIZATION,,1,DOLLARS
4/30/2021,12MO,San Mateo,CRISIS_STABILIZATION,,1,HOURS
4/30/2021,12MO,San Mateo,ICC,28,,BENEFICIARIES
4/30/2021,12MO,San Mateo,ICC,10904.55,,MINUTES
4/30/2021,12MO,San Mateo,ICC,64299.01,,DOLLARS
4/30/2021,12MO,San Mateo,IHBS,,1,BENEFICIARIES
4/30/2021,12MO,San Mateo,IHBS,,1,DOLLARS
4/30/2021,12MO,San Mateo,IHBS,,1,MINUTES
4/30/2021,12MO,San Mateo,MEDICATION_SUPPORT_SVCS,19,,BENEFICIARIES
4/30/2021,12MO,San Mateo,MEDICATION_SUPPORT_SVCS,8887.5,,MINUTES
4/30/2021,12MO,San Mateo,MEDICATION_SUPPORT_SVCS,109033.85,,DOLLARS
4/30/2021,12MO,San Mateo,MENTAL_HEALTH_SVCS,45,,BENEFICIARIES
4/30/2021,12MO,San Mateo,MENTAL_HEALTH_SVCS,64468.2,,MINUTES
4/30/2021,12MO,San Mateo,MENTAL_HEALTH_SVCS,465614.03,,DOLLARS
4/30/2021,12MO,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
4/30/2021,12MO,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
4/30/2021,12MO,Santa Barbara,ALL,701,,BENEFICIARIES
4/30/2021,12MO,Santa Barbara,ALL,3207778.48,,DOLLARS
4/30/2021,12MO,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,47,,BENEFICIARIES
4/30/2021,12MO,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,8624.985,,MINUTES
4/30/2021,12MO,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,38966.7,,DOLLARS
4/30/2021,12MO,Santa Barbara,CRISIS_INTERVENTION,,1,BENEFICIARIES
4/30/2021,12MO,Santa Barbara,CRISIS_INTERVENTION,,1,DOLLARS
4/30/2021,12MO,Santa Barbara,CRISIS_INTERVENTION,,1,MINUTES
4/30/2021,12MO,Santa Barbara,ICC,676,,BENEFICIARIES
4/30/2021,12MO,Santa Barbara,ICC,387868.155,,MINUTES
4/30/2021,12MO,Santa Barbara,ICC,1261164.5,,DOLLARS
4/30/2021,12MO,Santa Barbara,IHBS,186,,BENEFICIARIES
4/30/2021,12MO,Santa Barbara,IHBS,439089.87,,MINUTES
4/30/2021,12MO,Santa Barbara,IHBS,1377295.55,,DOLLARS
4/30/2021,12MO,Santa Barbara,MEDICATION_SUPPORT_SVCS,24,,BENEFICIARIES
4/30/2021,12MO,Santa Barbara,MEDICATION_SUPPORT_SVCS,6970.02,,MINUTES
4/30/2021,12MO,Santa Barbara,MEDICATION_SUPPORT_SVCS,92894.39,,DOLLARS
4/30/2021,12MO,Santa Barbara,MENTAL_HEALTH_SVCS,58,,BENEFICIARIES
4/30/2021,12MO,Santa Barbara,MENTAL_HEALTH_SVCS,84143.22,,MINUTES
4/30/2021,12MO,Santa Barbara,MENTAL_HEALTH_SVCS,389533.88,,DOLLARS
4/30/2021,12MO,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
4/30/2021,12MO,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
4/30/2021,12MO,Santa Clara,ALL,1044,,BENEFICIARIES
4/30/2021,12MO,Santa Clara,ALL,24180442.75,,DOLLARS
4/30/2021,12MO,Santa Clara,ICC,1015,,BENEFICIARIES
4/30/2021,12MO,Santa Clara,ICC,1921397.7,,MINUTES
4/30/2021,12MO,Santa Clara,ICC,8489371.33,,DOLLARS
4/30/2021,12MO,Santa Clara,IHBS,953,,BENEFICIARIES
4/30/2021,12MO,Santa Clara,IHBS,2583663.15,,MINUTES
4/30/2021,12MO,Santa Clara,IHBS,14843052.92,,DOLLARS
4/30/2021,12MO,Santa Clara,TFC,19,,BENEFICIARIES
4/30/2021,12MO,Santa Clara,TFC,1984,,DAYS
4/30/2021,12MO,Santa Clara,TFC,848018.5,,DOLLARS
4/30/2021,12MO,Santa Cruz,ALL,41,,BENEFICIARIES
4/30/2021,12MO,Santa Cruz,ALL,510327.57,,DOLLARS
4/30/2021,12MO,Santa Cruz,ICC,30,,BENEFICIARIES
4/30/2021,12MO,Santa Cruz,ICC,18108,,MINUTES
4/30/2021,12MO,Santa Cruz,ICC,131568.67,,DOLLARS
4/30/2021,12MO,Santa Cruz,IHBS,36,,BENEFICIARIES
4/30/2021,12MO,Santa Cruz,IHBS,50025.9,,MINUTES
4/30/2021,12MO,Santa Cruz,IHBS,378758.9,,DOLLARS
4/30/2021,12MO,Shasta,ALL,315,,BENEFICIARIES
4/30/2021,12MO,Shasta,ALL,1366263.48,,DOLLARS
4/30/2021,12MO,Shasta,CASE_MANAGEMENT/BROKERAGE,35,,BENEFICIARIES
4/30/2021,12MO,Shasta,CASE_MANAGEMENT/BROKERAGE,6691.35,,MINUTES
4/30/2021,12MO,Shasta,CASE_MANAGEMENT/BROKERAGE,25821.47,,DOLLARS
4/30/2021,12MO,Shasta,CRISIS_INTERVENTION,13,,BENEFICIARIES
4/30/2021,12MO,Shasta,CRISIS_INTERVENTION,2150.7,,MINUTES
4/30/2021,12MO,Shasta,CRISIS_INTERVENTION,14906.73,,DOLLARS
4/30/2021,12MO,Shasta,ICC,296,,BENEFICIARIES
4/30/2021,12MO,Shasta,ICC,120455.7,,MINUTES
4/30/2021,12MO,Shasta,ICC,612408.15,,DOLLARS
4/30/2021,12MO,Shasta,IHBS,69,,BENEFICIARIES
4/30/2021,12MO,Shasta,IHBS,40935.9,,MINUTES
4/30/2021,12MO,Shasta,IHBS,181453.88,,DOLLARS
4/30/2021,12MO,Shasta,MEDICATION_SUPPORT_SVCS,21,,BENEFICIARIES
4/30/2021,12MO,Shasta,MEDICATION_SUPPORT_SVCS,8196.3,,MINUTES
4/30/2021,12MO,Shasta,MEDICATION_SUPPORT_SVCS,50560.04,,DOLLARS
4/30/2021,12MO,Shasta,MENTAL_HEALTH_SVCS,77,,BENEFICIARIES
4/30/2021,12MO,Shasta,MENTAL_HEALTH_SVCS,84385.8,,MINUTES
4/30/2021,12MO,Shasta,MENTAL_HEALTH_SVCS,420455.32,,DOLLARS
4/30/2021,12MO,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,BENEFICIARIES
4/30/2021,12MO,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
4/30/2021,12MO,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
4/30/2021,12MO,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
4/30/2021,12MO,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
4/30/2021,12MO,Siskiyou,ALL,73,,BENEFICIARIES
4/30/2021,12MO,Siskiyou,ALL,256571.16,,DOLLARS
4/30/2021,12MO,Siskiyou,CASE_MANAGEMENT/BROKERAGE,12,,BENEFICIARIES
4/30/2021,12MO,Siskiyou,CASE_MANAGEMENT/BROKERAGE,1410.45,,MINUTES
4/30/2021,12MO,Siskiyou,CASE_MANAGEMENT/BROKERAGE,5006.44,,DOLLARS
4/30/2021,12MO,Siskiyou,CRISIS_INTERVENTION,,1,BENEFICIARIES
4/30/2021,12MO,Siskiyou,CRISIS_INTERVENTION,,1,DOLLARS
4/30/2021,12MO,Siskiyou,CRISIS_INTERVENTION,,1,MINUTES
4/30/2021,12MO,Siskiyou,ICC,55,,BENEFICIARIES
4/30/2021,12MO,Siskiyou,ICC,23767.35,,MINUTES
4/30/2021,12MO,Siskiyou,ICC,82630.34,,DOLLARS
4/30/2021,12MO,Siskiyou,IHBS,57,,BENEFICIARIES
4/30/2021,12MO,Siskiyou,IHBS,30342,,MINUTES
4/30/2021,12MO,Siskiyou,IHBS,117295.16,,DOLLARS
4/30/2021,12MO,Siskiyou,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Siskiyou,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
4/30/2021,12MO,Siskiyou,MEDICATION_SUPPORT_SVCS,,1,MINUTES
4/30/2021,12MO,Siskiyou,MENTAL_HEALTH_SVCS,20,,BENEFICIARIES
4/30/2021,12MO,Siskiyou,MENTAL_HEALTH_SVCS,10562.7,,MINUTES
4/30/2021,12MO,Siskiyou,MENTAL_HEALTH_SVCS,47647.51,,DOLLARS
4/30/2021,12MO,Solano,ALL,325,,BENEFICIARIES
4/30/2021,12MO,Solano,ALL,2109649.8,,DOLLARS
4/30/2021,12MO,Solano,CASE_MANAGEMENT/BROKERAGE,14,,BENEFICIARIES
4/30/2021,12MO,Solano,CASE_MANAGEMENT/BROKERAGE,1632.9,,MINUTES
4/30/2021,12MO,Solano,CASE_MANAGEMENT/BROKERAGE,6641.68,,DOLLARS
4/30/2021,12MO,Solano,CRISIS_INTERVENTION,,1,BENEFICIARIES
4/30/2021,12MO,Solano,CRISIS_INTERVENTION,,1,DOLLARS
4/30/2021,12MO,Solano,CRISIS_INTERVENTION,,1,MINUTES
4/30/2021,12MO,Solano,ICC,308,,BENEFICIARIES
4/30/2021,12MO,Solano,ICC,203165.25,,MINUTES
4/30/2021,12MO,Solano,ICC,746646.89,,DOLLARS
4/30/2021,12MO,Solano,IHBS,204,,BENEFICIARIES
4/30/2021,12MO,Solano,IHBS,242251.05,,MINUTES
4/30/2021,12MO,Solano,IHBS,1170947.79,,DOLLARS
4/30/2021,12MO,Solano,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Solano,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
4/30/2021,12MO,Solano,MEDICATION_SUPPORT_SVCS,,1,MINUTES
4/30/2021,12MO,Solano,MENTAL_HEALTH_SVCS,35,,BENEFICIARIES
4/30/2021,12MO,Solano,MENTAL_HEALTH_SVCS,38790.9,,MINUTES
4/30/2021,12MO,Solano,MENTAL_HEALTH_SVCS,163943.83,,DOLLARS
4/30/2021,12MO,Sonoma,ALL,196,,BENEFICIARIES
4/30/2021,12MO,Sonoma,ALL,617806.33,,DOLLARS
4/30/2021,12MO,Sonoma,ICC,188,,BENEFICIARIES
4/30/2021,12MO,Sonoma,ICC,161541,,MINUTES
4/30/2021,12MO,Sonoma,ICC,418651.19,,DOLLARS
4/30/2021,12MO,Sonoma,IHBS,101,,BENEFICIARIES
4/30/2021,12MO,Sonoma,IHBS,62070.6,,MINUTES
4/30/2021,12MO,Sonoma,IHBS,199155.14,,DOLLARS
4/30/2021,12MO,Stanislaus,ALL,411,,BENEFICIARIES
4/30/2021,12MO,Stanislaus,ALL,3676321.17,,DOLLARS
4/30/2021,12MO,Stanislaus,CASE_MANAGEMENT/BROKERAGE,81,,BENEFICIARIES
4/30/2021,12MO,Stanislaus,CASE_MANAGEMENT/BROKERAGE,11607.15,,MINUTES
4/30/2021,12MO,Stanislaus,CASE_MANAGEMENT/BROKERAGE,40228.74,,DOLLARS
4/30/2021,12MO,Stanislaus,CRISIS_INTERVENTION,48,,BENEFICIARIES
4/30/2021,12MO,Stanislaus,CRISIS_INTERVENTION,22341.15,,MINUTES
4/30/2021,12MO,Stanislaus,CRISIS_INTERVENTION,142659.18,,DOLLARS
4/30/2021,12MO,Stanislaus,ICC,385,,BENEFICIARIES
4/30/2021,12MO,Stanislaus,ICC,282353.4,,MINUTES
4/30/2021,12MO,Stanislaus,ICC,744788.81,,DOLLARS
4/30/2021,12MO,Stanislaus,IHBS,244,,BENEFICIARIES
4/30/2021,12MO,Stanislaus,IHBS,223217.7,,MINUTES
4/30/2021,12MO,Stanislaus,IHBS,743825.46,,DOLLARS
4/30/2021,12MO,Stanislaus,MEDICATION_SUPPORT_SVCS,147,,BENEFICIARIES
4/30/2021,12MO,Stanislaus,MEDICATION_SUPPORT_SVCS,23546.4,,MINUTES
4/30/2021,12MO,Stanislaus,MEDICATION_SUPPORT_SVCS,204663.79,,DOLLARS
4/30/2021,12MO,Stanislaus,MENTAL_HEALTH_SVCS,194,,BENEFICIARIES
4/30/2021,12MO,Stanislaus,MENTAL_HEALTH_SVCS,376995.3,,MINUTES
4/30/2021,12MO,Stanislaus,MENTAL_HEALTH_SVCS,1782727.74,,DOLLARS
4/30/2021,12MO,Stanislaus,PSYCHIATRIC_HEALTH_FACILITY,,1,BENEFICIARIES
4/30/2021,12MO,Stanislaus,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
4/30/2021,12MO,Stanislaus,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
4/30/2021,12MO,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
4/30/2021,12MO,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
4/30/2021,12MO,Sutter/Yuba,ALL,258,,BENEFICIARIES
4/30/2021,12MO,Sutter/Yuba,ALL,1022137.45,,DOLLARS
4/30/2021,12MO,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,58,,BENEFICIARIES
4/30/2021,12MO,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,13210.65,,MINUTES
4/30/2021,12MO,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,42792.52,,DOLLARS
4/30/2021,12MO,Sutter/Yuba,CRISIS_INTERVENTION,,1,BENEFICIARIES
4/30/2021,12MO,Sutter/Yuba,CRISIS_INTERVENTION,,1,DOLLARS
4/30/2021,12MO,Sutter/Yuba,CRISIS_INTERVENTION,,1,MINUTES
4/30/2021,12MO,Sutter/Yuba,ICC,215,,BENEFICIARIES
4/30/2021,12MO,Sutter/Yuba,ICC,136023.45,,MINUTES
4/30/2021,12MO,Sutter/Yuba,ICC,427173.33,,DOLLARS
4/30/2021,12MO,Sutter/Yuba,IHBS,18,,BENEFICIARIES
4/30/2021,12MO,Sutter/Yuba,IHBS,26693.55,,MINUTES
4/30/2021,12MO,Sutter/Yuba,IHBS,81384.94,,DOLLARS
4/30/2021,12MO,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,28,,BENEFICIARIES
4/30/2021,12MO,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,3528.3,,MINUTES
4/30/2021,12MO,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,28992.9,,DOLLARS
4/30/2021,12MO,Sutter/Yuba,MENTAL_HEALTH_SVCS,108,,BENEFICIARIES
4/30/2021,12MO,Sutter/Yuba,MENTAL_HEALTH_SVCS,115495.95,,MINUTES
4/30/2021,12MO,Sutter/Yuba,MENTAL_HEALTH_SVCS,432196.57,,DOLLARS
4/30/2021,12MO,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
4/30/2021,12MO,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
4/30/2021,12MO,Tehama,ALL,,1,BENEFICIARIES
4/30/2021,12MO,Tehama,ALL,,1,DOLLARS
4/30/2021,12MO,Tehama,ICC,,1,BENEFICIARIES
4/30/2021,12MO,Tehama,ICC,,1,DOLLARS
4/30/2021,12MO,Tehama,ICC,,1,MINUTES
4/30/2021,12MO,Tehama,IHBS,,1,BENEFICIARIES
4/30/2021,12MO,Tehama,IHBS,,1,DOLLARS
4/30/2021,12MO,Tehama,IHBS,,1,MINUTES
4/30/2021,12MO,Trinity,ALL,,1,BENEFICIARIES
4/30/2021,12MO,Trinity,ALL,,1,DOLLARS
4/30/2021,12MO,Trinity,ICC,,1,BENEFICIARIES
4/30/2021,12MO,Trinity,ICC,,1,DOLLARS
4/30/2021,12MO,Trinity,ICC,,1,MINUTES
4/30/2021,12MO,Trinity,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Trinity,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
4/30/2021,12MO,Trinity,MEDICATION_SUPPORT_SVCS,,1,MINUTES
4/30/2021,12MO,Trinity,MENTAL_HEALTH_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Trinity,MENTAL_HEALTH_SVCS,,1,DOLLARS
4/30/2021,12MO,Trinity,MENTAL_HEALTH_SVCS,,1,MINUTES
4/30/2021,12MO,Tulare,ALL,96,,BENEFICIARIES
4/30/2021,12MO,Tulare,ALL,480099.73,,DOLLARS
4/30/2021,12MO,Tulare,CASE_MANAGEMENT/BROKERAGE,48,,BENEFICIARIES
4/30/2021,12MO,Tulare,CASE_MANAGEMENT/BROKERAGE,15031.5,,MINUTES
4/30/2021,12MO,Tulare,CASE_MANAGEMENT/BROKERAGE,31264.48,,DOLLARS
4/30/2021,12MO,Tulare,CRISIS_INTERVENTION,,1,BENEFICIARIES
4/30/2021,12MO,Tulare,CRISIS_INTERVENTION,,1,DOLLARS
4/30/2021,12MO,Tulare,CRISIS_INTERVENTION,,1,MINUTES
4/30/2021,12MO,Tulare,ICC,90,,BENEFICIARIES
4/30/2021,12MO,Tulare,ICC,31022.1,,MINUTES
4/30/2021,12MO,Tulare,ICC,64525.76,,DOLLARS
4/30/2021,12MO,Tulare,IHBS,11,,BENEFICIARIES
4/30/2021,12MO,Tulare,IHBS,13268.1,,MINUTES
4/30/2021,12MO,Tulare,IHBS,37545.61,,DOLLARS
4/30/2021,12MO,Tulare,MEDICATION_SUPPORT_SVCS,33,,BENEFICIARIES
4/30/2021,12MO,Tulare,MEDICATION_SUPPORT_SVCS,14665.05,,MINUTES
4/30/2021,12MO,Tulare,MEDICATION_SUPPORT_SVCS,70406.4,,DOLLARS
4/30/2021,12MO,Tulare,MENTAL_HEALTH_SVCS,73,,BENEFICIARIES
4/30/2021,12MO,Tulare,MENTAL_HEALTH_SVCS,95803.35,,MINUTES
4/30/2021,12MO,Tulare,MENTAL_HEALTH_SVCS,271116.83,,DOLLARS
4/30/2021,12MO,Tuolumne,ALL,,1,BENEFICIARIES
4/30/2021,12MO,Tuolumne,ALL,,1,DOLLARS
4/30/2021,12MO,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,BENEFICIARIES
4/30/2021,12MO,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
4/30/2021,12MO,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
4/30/2021,12MO,Tuolumne,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Tuolumne,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
4/30/2021,12MO,Tuolumne,MEDICATION_SUPPORT_SVCS,,1,MINUTES
4/30/2021,12MO,Tuolumne,MENTAL_HEALTH_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Tuolumne,MENTAL_HEALTH_SVCS,,1,DOLLARS
4/30/2021,12MO,Tuolumne,MENTAL_HEALTH_SVCS,,1,MINUTES
4/30/2021,12MO,Ventura,ALL,936,,BENEFICIARIES
4/30/2021,12MO,Ventura,ALL,3708785.53,,DOLLARS
4/30/2021,12MO,Ventura,CASE_MANAGEMENT/BROKERAGE,123,,BENEFICIARIES
4/30/2021,12MO,Ventura,CASE_MANAGEMENT/BROKERAGE,61881.75,,MINUTES
4/30/2021,12MO,Ventura,CASE_MANAGEMENT/BROKERAGE,145017.44,,DOLLARS
4/30/2021,12MO,Ventura,CRISIS_INTERVENTION,,1,BENEFICIARIES
4/30/2021,12MO,Ventura,CRISIS_INTERVENTION,,1,DOLLARS
4/30/2021,12MO,Ventura,CRISIS_INTERVENTION,,1,MINUTES
4/30/2021,12MO,Ventura,ICC,902,,BENEFICIARIES
4/30/2021,12MO,Ventura,ICC,504312.3,,MINUTES
4/30/2021,12MO,Ventura,ICC,1391193.95,,DOLLARS
4/30/2021,12MO,Ventura,IHBS,147,,BENEFICIARIES
4/30/2021,12MO,Ventura,IHBS,218075.85,,MINUTES
4/30/2021,12MO,Ventura,IHBS,587325.99,,DOLLARS
4/30/2021,12MO,Ventura,MEDICATION_SUPPORT_SVCS,83,,BENEFICIARIES
4/30/2021,12MO,Ventura,MEDICATION_SUPPORT_SVCS,37900.5,,MINUTES
4/30/2021,12MO,Ventura,MEDICATION_SUPPORT_SVCS,304814.24,,DOLLARS
4/30/2021,12MO,Ventura,MENTAL_HEALTH_SVCS,190,,BENEFICIARIES
4/30/2021,12MO,Ventura,MENTAL_HEALTH_SVCS,320952.15,,MINUTES
4/30/2021,12MO,Ventura,MENTAL_HEALTH_SVCS,1262465.93,,DOLLARS
4/30/2021,12MO,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
4/30/2021,12MO,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
4/30/2021,12MO,Yolo,ALL,227,,BENEFICIARIES
4/30/2021,12MO,Yolo,ALL,1610405.04,,DOLLARS
4/30/2021,12MO,Yolo,CASE_MANAGEMENT/BROKERAGE,117,,BENEFICIARIES
4/30/2021,12MO,Yolo,CASE_MANAGEMENT/BROKERAGE,79327.65,,MINUTES
4/30/2021,12MO,Yolo,CASE_MANAGEMENT/BROKERAGE,172695.61,,DOLLARS
4/30/2021,12MO,Yolo,CRISIS_INTERVENTION,,1,BENEFICIARIES
4/30/2021,12MO,Yolo,CRISIS_INTERVENTION,,1,DOLLARS
4/30/2021,12MO,Yolo,CRISIS_INTERVENTION,,1,MINUTES
4/30/2021,12MO,Yolo,ICC,177,,BENEFICIARIES
4/30/2021,12MO,Yolo,ICC,122168.1,,MINUTES
4/30/2021,12MO,Yolo,ICC,261018.28,,DOLLARS
4/30/2021,12MO,Yolo,IHBS,103,,BENEFICIARIES
4/30/2021,12MO,Yolo,IHBS,81584.4,,MINUTES
4/30/2021,12MO,Yolo,IHBS,228950.05,,DOLLARS
4/30/2021,12MO,Yolo,MEDICATION_SUPPORT_SVCS,44,,BENEFICIARIES
4/30/2021,12MO,Yolo,MEDICATION_SUPPORT_SVCS,10271.85,,MINUTES
4/30/2021,12MO,Yolo,MEDICATION_SUPPORT_SVCS,52250.99,,DOLLARS
4/30/2021,12MO,Yolo,MENTAL_HEALTH_SVCS,161,,BENEFICIARIES
4/30/2021,12MO,Yolo,MENTAL_HEALTH_SVCS,281167.95,,MINUTES
4/30/2021,12MO,Yolo,MENTAL_HEALTH_SVCS,859807.61,,DOLLARS
4/30/2021,12MO,Yolo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
4/30/2021,12MO,Yolo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
4/30/2021,12MO,Yolo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
7/1/2021,FY1920,Alameda,ADULT_RESIDENTIAL_TX_SVCS,,1,BENEFICIARIES
7/1/2021,FY1920,Alameda,ADULT_RESIDENTIAL_TX_SVCS,,1,DAYS
7/1/2021,FY1920,Alameda,ADULT_RESIDENTIAL_TX_SVCS,,1,DOLLARS
7/1/2021,FY1920,Alameda,ALL,423,,BENEFICIARIES
7/1/2021,FY1920,Alameda,ALL,5133716.02,,DOLLARS
7/1/2021,FY1920,Alameda,CASE_MANAGEMENT/BROKERAGE,62,,BENEFICIARIES
7/1/2021,FY1920,Alameda,CASE_MANAGEMENT/BROKERAGE,35560.605,,MINUTES
7/1/2021,FY1920,Alameda,CASE_MANAGEMENT/BROKERAGE,83206.56,,DOLLARS
7/1/2021,FY1920,Alameda,CRISIS_INTERVENTION,18,,BENEFICIARIES
7/1/2021,FY1920,Alameda,CRISIS_INTERVENTION,5620.815,,MINUTES
7/1/2021,FY1920,Alameda,CRISIS_INTERVENTION,24771.93,,DOLLARS
7/1/2021,FY1920,Alameda,CRISIS_RESIDENTIAL_TX_SVCS,,1,BENEFICIARIES
7/1/2021,FY1920,Alameda,CRISIS_RESIDENTIAL_TX_SVCS,,1,DAYS
7/1/2021,FY1920,Alameda,CRISIS_RESIDENTIAL_TX_SVCS,,1,DOLLARS
7/1/2021,FY1920,Alameda,CRISIS_STABILIZATION,15,,BENEFICIARIES
7/1/2021,FY1920,Alameda,CRISIS_STABILIZATION,1004,,HOURS
7/1/2021,FY1920,Alameda,CRISIS_STABILIZATION,177668.32,,DOLLARS
7/1/2021,FY1920,Alameda,FULL_DAY_TX_INTENSIVE,,1,BENEFICIARIES
7/1/2021,FY1920,Alameda,FULL_DAY_TX_INTENSIVE,,1,DOLLARS
7/1/2021,FY1920,Alameda,FULL_DAY_TX_INTENSIVE,,1,HOURS
7/1/2021,FY1920,Alameda,ICC,313,,BENEFICIARIES
7/1/2021,FY1920,Alameda,ICC,578316.99,,MINUTES
7/1/2021,FY1920,Alameda,ICC,1348286.96,,DOLLARS
7/1/2021,FY1920,Alameda,IHBS,74,,BENEFICIARIES
7/1/2021,FY1920,Alameda,IHBS,81741.9,,MINUTES
7/1/2021,FY1920,Alameda,IHBS,246669.83,,DOLLARS
7/1/2021,FY1920,Alameda,INPATIENT_ADMIN,,1,BENEFICIARIES
7/1/2021,FY1920,Alameda,INPATIENT_ADMIN,,1,DAYS
7/1/2021,FY1920,Alameda,INPATIENT_ADMIN,,1,DOLLARS
7/1/2021,FY1920,Alameda,MEDICATION_SUPPORT_SVCS,35,,BENEFICIARIES
7/1/2021,FY1920,Alameda,MEDICATION_SUPPORT_SVCS,16945.68,,MINUTES
